95% Lower,95% Upper,Life expectancy at birth,Local Authority,Old Ward Code,Ward,Ward name,end year,gender,start year
71.9,74.9,73.4,Barking and Dagenham,00ABGK,E05000038,River,2005,Male,2001
75.6,78.7,77.2,Barking and Dagenham,00ABGK,E05000038,River,2005,Female,2001
71.7,74.9,73.3,Barking and Dagenham,00ABGK,E05000038,River,06,Male,2002
75.3,78.4,76.9,Barking and Dagenham,00ABGK,E05000038,River,06,Female,2002
71.7,74.9,73.3,Barking and Dagenham,00ABGK,E05000038,River,07,Male,2003
75.8,78.9,77.3,Barking and Dagenham,00ABGK,E05000038,River,07,Female,2003
71.9,75.1,73.5,Barking and Dagenham,00ABGK,E05000038,River,08,Male,2004
76.3,79.3,77.8,Barking and Dagenham,00ABGK,E05000038,River,08,Female,2004
71.8,75.1,73.5,Barking and Dagenham,00ABGK,E05000038,River,09,Male,2005
76.4,79.4,77.9,Barking and Dagenham,00ABGK,E05000038,River,09,Female,2005
72.0,75.3,73.6,Barking and Dagenham,00ABGK,E05000038,River,10,Male,2006
76.0,79.0,77.5,Barking and Dagenham,00ABGK,E05000038,River,10,Female,2006
72.2,75.5,73.8,Barking and Dagenham,00ABGK,E05000038,River,11,Male,2007
76.3,79.4,77.9,Barking and Dagenham,00ABGK,E05000038,River,11,Female,2007
72.6,76.0,74.3,Barking and Dagenham,00ABGK,E05000038,River,12,Male,2008
75.9,79.0,77.5,Barking and Dagenham,00ABGK,E05000038,River,12,Female,2008
73.3,76.7,75.0,Barking and Dagenham,00ABGK,E05000038,River,13,Male,2009
76.7,79.7,78.2,Barking and Dagenham,00ABGK,E05000038,River,13,Female,2009
73.6,77.0,75.3,Barking and Dagenham,00ABGK,E05000038,River,14,Male,2010
77.3,80.3,78.8,Barking and Dagenham,00ABGK,E05000038,River,14,Female,2010
72.0,76.1,74.1,Barking and Dagenham,00ABGL,E05000039,Thames,2003,Male,1999
78.4,82.2,80.3,Barking and Dagenham,00ABGL,E05000039,Thames,2003,Female,1999
72.5,76.6,74.6,Barking and Dagenham,00ABGL,E05000039,Thames,2004,Male,2000
77.9,81.7,79.8,Barking and Dagenham,00ABGL,E05000039,Thames,2004,Female,2000
72.7,77.2,74.9,Barking and Dagenham,00ABGL,E05000039,Thames,2005,Male,2001
77.8,81.6,79.7,Barking and Dagenham,00ABGL,E05000039,Thames,2005,Female,2001
73.3,77.7,75.5,Barking and Dagenham,00ABGL,E05000039,Thames,06,Male,2002
77.7,81.9,79.8,Barking and Dagenham,00ABGL,E05000039,Thames,06,Female,2002
73.5,78.0,75.8,Barking and Dagenham,00ABGL,E05000039,Thames,07,Male,2003
78.0,82.4,80.2,Barking and Dagenham,00ABGL,E05000039,Thames,07,Female,2003
73.6,77.8,75.7,Barking and Dagenham,00ABGL,E05000039,Thames,08,Male,2004
78.5,83.4,80.9,Barking and Dagenham,00ABGL,E05000039,Thames,08,Female,2004
74.4,78.6,76.5,Barking and Dagenham,00ABGL,E05000039,Thames,09,Male,2005
80.0,85.5,82.7,Barking and Dagenham,00ABGL,E05000039,Thames,09,Female,2005
73.6,77.9,75.8,Barking and Dagenham,00ABGL,E05000039,Thames,10,Male,2006
80.3,85.7,83.0,Barking and Dagenham,00ABGL,E05000039,Thames,10,Female,2006
72.5,76.7,74.6,Barking and Dagenham,00ABGL,E05000039,Thames,11,Male,2007
80.5,85.8,83.2,Barking and Dagenham,00ABGL,E05000039,Thames,11,Female,2007
73.2,77.3,75.2,Barking and Dagenham,00ABGL,E05000039,Thames,12,Male,2008
81.6,87.1,84.3,Barking and Dagenham,00ABGL,E05000039,Thames,12,Female,2008
74.1,78.4,76.2,Barking and Dagenham,00ABGL,E05000039,Thames,13,Male,2009
81.4,86.6,84.0,Barking and Dagenham,00ABGL,E05000039,Thames,13,Female,2009
74.0,78.3,76.2,Barking and Dagenham,00ABGL,E05000039,Thames,14,Male,2010
81.4,86.5,83.9,Barking and Dagenham,00ABGL,E05000039,Thames,14,Female,2010
73.5,77.1,75.3,Barking and Dagenham,00ABGM,E05000040,Valence,2003,Male,1999
76.0,79.4,77.7,Barking and Dagenham,00ABGM,E05000040,Valence,2003,Female,1999
74.0,77.5,75.7,Barking and Dagenham,00ABGM,E05000040,Valence,2004,Male,2000
76.3,79.6,78.0,Barking and Dagenham,00ABGM,E05000040,Valence,2004,Female,2000
73.8,77.2,75.5,Barking and Dagenham,00ABGM,E05000040,Valence,2005,Male,2001
77.0,80.2,78.6,Barking and Dagenham,00ABGM,E05000040,Valence,2005,Female,2001
72.2,75.7,73.9,Barking and Dagenham,00ABGM,E05000040,Valence,06,Male,2002
76.9,80.1,78.5,Barking and Dagenham,00ABGM,E05000040,Valence,06,Female,2002
71.8,75.3,73.6,Barking and Dagenham,00ABGM,E05000040,Valence,07,Male,2003
77.8,80.8,79.3,Barking and Dagenham,00ABGM,E05000040,Valence,07,Female,2003
71.7,75.1,73.4,Barking and Dagenham,00ABGM,E05000040,Valence,08,Male,2004
77.2,80.6,78.9,Barking and Dagenham,00ABGM,E05000040,Valence,08,Female,2004
70.3,73.9,72.1,Barking and Dagenham,00ABGM,E05000040,Valence,09,Male,2005
76.8,80.3,78.6,Barking and Dagenham,00ABGM,E05000040,Valence,09,Female,2005
70.9,74.6,72.8,Barking and Dagenham,00ABGM,E05000040,Valence,10,Male,2006
77.5,81.1,79.3,Barking and Dagenham,00ABGM,E05000040,Valence,10,Female,2006
72.8,76.5,74.6,Barking and Dagenham,00ABGM,E05000040,Valence,11,Male,2007
78.2,81.8,80.0,Barking and Dagenham,00ABGM,E05000040,Valence,11,Female,2007
73.2,76.8,75.0,Barking and Dagenham,00ABGM,E05000040,Valence,12,Male,2008
78.6,82.2,80.4,Barking and Dagenham,00ABGM,E05000040,Valence,12,Female,2008
74.7,78.4,76.5,Barking and Dagenham,00ABGM,E05000040,Valence,13,Male,2009
79.1,82.5,80.8,Barking and Dagenham,00ABGM,E05000040,Valence,13,Female,2009
76.2,79.8,78.0,Barking and Dagenham,00ABGM,E05000040,Valence,14,Male,2010
80.2,83.5,81.8,Barking and Dagenham,00ABGM,E05000040,Valence,14,Female,2010
71.6,74.9,73.2,Barking and Dagenham,00ABGN,E05000041,Village,2003,Male,1999
76.6,79.6,78.1,Barking and Dagenham,00ABGN,E05000041,Village,2003,Female,1999
72.3,75.5,73.9,Barking and Dagenham,00ABGN,E05000041,Village,2004,Male,2000
76.7,79.7,78.2,Barking and Dagenham,00ABGN,E05000041,Village,2004,Female,2000
72.3,75.5,73.9,Barking and Dagenham,00ABGN,E05000041,Village,2005,Male,2001
77.5,80.5,79.0,Barking and Dagenham,00ABGN,E05000041,Village,2005,Female,2001
71.9,75.4,73.7,Barking and Dagenham,00ABGN,E05000041,Village,06,Male,2002
77.5,80.7,79.1,Barking and Dagenham,00ABGN,E05000041,Village,06,Female,2002
72.3,75.8,74.1,Barking and Dagenham,00ABGN,E05000041,Village,07,Male,2003
77.3,80.7,79.0,Barking and Dagenham,00ABGN,E05000041,Village,07,Female,2003
72.8,76.3,74.6,Barking and Dagenham,00ABGN,E05000041,Village,08,Male,2004
78.4,81.9,80.2,Barking and Dagenham,00ABGN,E05000041,Village,08,Female,2004
73.1,76.8,75.0,Barking and Dagenham,00ABGN,E05000041,Village,09,Male,2005
78.8,82.5,80.6,Barking and Dagenham,00ABGN,E05000041,Village,09,Female,2005
74.0,77.9,76.0,Barking and Dagenham,00ABGN,E05000041,Village,10,Male,2006
77.9,81.6,79.8,Barking and Dagenham,00ABGN,E05000041,Village,10,Female,2006
74.6,78.4,76.5,Barking and Dagenham,00ABGN,E05000041,Village,11,Male,2007
78.0,81.7,79.9,Barking and Dagenham,00ABGN,E05000041,Village,11,Female,2007
74.3,78.1,76.2,Barking and Dagenham,00ABGN,E05000041,Village,12,Male,2008
78.3,82.0,80.1,Barking and Dagenham,00ABGN,E05000041,Village,12,Female,2008
73.9,77.9,75.9,Barking and Dagenham,00ABGN,E05000041,Village,13,Male,2009
79.1,82.7,80.9,Barking and Dagenham,00ABGN,E05000041,Village,13,Female,2009
73.4,77.1,75.3,Barking and Dagenham,00ABGN,E05000041,Village,14,Male,2010
79.8,83.6,81.7,Barking and Dagenham,00ABGN,E05000041,Village,14,Female,2010
74.8,78.3,76.6,Barking and Dagenham,00ABGP,E05000042,Whalebone,2003,Male,1999
79.5,83.2,81.3,Barking and Dagenham,00ABGP,E05000042,Whalebone,2003,Female,1999
75.9,79.5,77.7,Barking and Dagenham,00ABGP,E05000042,Whalebone,2004,Male,2000
79.8,83.6,81.7,Barking and Dagenham,00ABGP,E05000042,Whalebone,2004,Female,2000
76.7,80.5,78.6,Barking and Dagenham,00ABGP,E05000042,Whalebone,2005,Male,2001
80.9,84.6,82.7,Barking and Dagenham,00ABGP,E05000042,Whalebone,2005,Female,2001
76.8,79.9,78.4,Barking and Dagenham,00ABGP,E05000042,Whalebone,06,Male,2002
80.8,84.4,82.6,Barking and Dagenham,00ABGP,E05000042,Whalebone,06,Female,2002
76.5,79.6,78.1,Barking and Dagenham,00ABGP,E05000042,Whalebone,07,Male,2003
81.2,85.0,83.1,Barking and Dagenham,00ABGP,E05000042,Whalebone,07,Female,2003
75.9,79.4,77.6,Barking and Dagenham,00ABGP,E05000042,Whalebone,08,Male,2004
81.4,85.2,83.3,Barking and Dagenham,00ABGP,E05000042,Whalebone,08,Female,2004
76.2,79.7,77.9,Barking and Dagenham,00ABGP,E05000042,Whalebone,09,Male,2005
82.1,86.0,84.1,Barking and Dagenham,00ABGP,E05000042,Whalebone,09,Female,2005
76.1,79.7,77.9,Barking and Dagenham,00ABGP,E05000042,Whalebone,10,Male,2006
81.9,86.1,84.0,Barking and Dagenham,00ABGP,E05000042,Whalebone,10,Female,2006
76.1,79.6,77.9,Barking and Dagenham,00ABGP,E05000042,Whalebone,11,Male,2007
83.0,87.7,85.3,Barking and Dagenham,00ABGP,E05000042,Whalebone,11,Female,2007
77.1,80.8,78.9,Barking and Dagenham,00ABGP,E05000042,Whalebone,12,Male,2008
83.5,88.2,85.8,Barking and Dagenham,00ABGP,E05000042,Whalebone,12,Female,2008
78.2,81.7,79.9,Barking and Dagenham,00ABGP,E05000042,Whalebone,13,Male,2009
84.6,89.8,87.2,Barking and Dagenham,00ABGP,E05000042,Whalebone,13,Female,2009
77.8,81.3,79.5,Barking and Dagenham,00ABGP,E05000042,Whalebone,14,Male,2010
83.4,88.3,85.8,Barking and Dagenham,00ABGP,E05000042,Whalebone,14,Female,2010
77.9,80.6,79.3,Barnet,00ACFX,E05000043,Brunswick Park,2003,Male,1999
80.4,83.2,81.8,Barnet,00ACFX,E05000043,Brunswick Park,2003,Female,1999
78.0,80.7,79.4,Barnet,00ACFX,E05000043,Brunswick Park,2004,Male,2000
81.5,83.9,82.7,Barnet,00ACFX,E05000043,Brunswick Park,2004,Female,2000
78.6,81.5,80.1,Barnet,00ACFX,E05000043,Brunswick Park,2005,Male,2001
82.1,84.3,83.2,Barnet,00ACFX,E05000043,Brunswick Park,2005,Female,2001
79.3,82.2,80.8,Barnet,00ACFX,E05000043,Brunswick Park,06,Male,2002
82.0,84.3,83.1,Barnet,00ACFX,E05000043,Brunswick Park,06,Female,2002
79.4,82.4,80.9,Barnet,00ACFX,E05000043,Brunswick Park,07,Male,2003
82.1,84.3,83.2,Barnet,00ACFX,E05000043,Brunswick Park,07,Female,2003
79.9,83.0,81.4,Barnet,00ACFX,E05000043,Brunswick Park,08,Male,2004
82.6,84.8,83.7,Barnet,00ACFX,E05000043,Brunswick Park,08,Female,2004
79.9,83.0,81.4,Barnet,00ACFX,E05000043,Brunswick Park,09,Male,2005
82.6,84.8,83.7,Barnet,00ACFX,E05000043,Brunswick Park,09,Female,2005
79.9,83.0,81.4,Barnet,00ACFX,E05000043,Brunswick Park,10,Male,2006
82.4,84.9,83.7,Barnet,00ACFX,E05000043,Brunswick Park,10,Female,2006
79.6,82.5,81.0,Barnet,00ACFX,E05000043,Brunswick Park,11,Male,2007
83.3,85.9,84.6,Barnet,00ACFX,E05000043,Brunswick Park,11,Female,2007
80.4,83.4,81.9,Barnet,00ACFX,E05000043,Brunswick Park,12,Male,2008
83.2,85.7,84.4,Barnet,00ACFX,E05000043,Brunswick Park,12,Female,2008
80.8,83.8,82.3,Barnet,00ACFX,E05000043,Brunswick Park,13,Male,2009
83.6,86.1,84.8,Barnet,00ACFX,E05000043,Brunswick Park,13,Female,2009
81.4,84.7,83.1,Barnet,00ACFX,E05000043,Brunswick Park,14,Male,2010
83.3,86.1,84.7,Barnet,00ACFX,E05000043,Brunswick Park,14,Female,2010
73.9,76.8,75.4,Barnet,00ACFY,E05000044,Burnt Oak,2003,Male,1999
78.2,81.5,79.8,Barnet,00ACFY,E05000044,Burnt Oak,2003,Female,1999
73.8,76.8,75.3,Barnet,00ACFY,E05000044,Burnt Oak,2004,Male,2000
78.1,81.1,79.6,Barnet,00ACFY,E05000044,Burnt Oak,2004,Female,2000
74.0,77.1,75.5,Barnet,00ACFY,E05000044,Burnt Oak,2005,Male,2001
79.1,82.1,80.6,Barnet,00ACFY,E05000044,Burnt Oak,2005,Female,2001
74.3,77.5,75.9,Barnet,00ACFY,E05000044,Burnt Oak,06,Male,2002
80.2,83.4,81.8,Barnet,00ACFY,E05000044,Burnt Oak,06,Female,2002
73.6,77.0,75.3,Barnet,00ACFY,E05000044,Burnt Oak,07,Male,2003
80.5,83.8,82.2,Barnet,00ACFY,E05000044,Burnt Oak,07,Female,2003
74.0,77.4,75.7,Barnet,00ACFY,E05000044,Burnt Oak,08,Male,2004
81.0,84.2,82.6,Barnet,00ACFY,E05000044,Burnt Oak,08,Female,2004
73.8,77.0,75.4,Barnet,00ACFY,E05000044,Burnt Oak,09,Male,2005
81.7,84.9,83.3,Barnet,00ACFY,E05000044,Burnt Oak,09,Female,2005
73.4,76.5,75.0,Barnet,00ACFY,E05000044,Burnt Oak,10,Male,2006
80.9,83.8,82.3,Barnet,00ACFY,E05000044,Burnt Oak,10,Female,2006
73.8,76.9,75.4,Barnet,00ACFY,E05000044,Burnt Oak,11,Male,2007
79.9,82.5,81.2,Barnet,00ACFY,E05000044,Burnt Oak,11,Female,2007
74.4,77.4,75.9,Barnet,00ACFY,E05000044,Burnt Oak,12,Male,2008
80.3,82.9,81.6,Barnet,00ACFY,E05000044,Burnt Oak,12,Female,2008
74.6,77.4,76.0,Barnet,00ACFY,E05000044,Burnt Oak,13,Male,2009
80.2,82.7,81.4,Barnet,00ACFY,E05000044,Burnt Oak,13,Female,2009
75.9,78.8,77.3,Barnet,00ACFY,E05000044,Burnt Oak,14,Male,2010
79.6,82.1,80.8,Barnet,00ACFY,E05000044,Burnt Oak,14,Female,2010
75.4,78.0,76.7,Barnet,00ACFZ,E05000045,Childs Hill,2003,Male,1999
78.6,81.0,79.8,Barnet,00ACFZ,E05000045,Childs Hill,2003,Female,1999
76.0,78.6,77.3,Barnet,00ACFZ,E05000045,Childs Hill,2004,Male,2000
79.7,82.1,80.9,Barnet,00ACFZ,E05000045,Childs Hill,2004,Female,2000
75.3,78.2,76.7,Barnet,00ACFZ,E05000045,Childs Hill,2005,Male,2001
79.6,82.1,80.9,Barnet,00ACFZ,E05000045,Childs Hill,2005,Female,2001
75.1,77.9,76.5,Barnet,00ACFZ,E05000045,Childs Hill,06,Male,2002
80.4,82.9,81.6,Barnet,00ACFZ,E05000045,Childs Hill,06,Female,2002
75.4,78.3,76.8,Barnet,00ACFZ,E05000045,Childs Hill,07,Male,2003
81.2,83.6,82.4,Barnet,00ACFZ,E05000045,Childs Hill,07,Female,2003
75.2,78.1,76.6,Barnet,00ACFZ,E05000045,Childs Hill,08,Male,2004
81.1,83.5,82.3,Barnet,00ACFZ,E05000045,Childs Hill,08,Female,2004
75.1,78.0,76.5,Barnet,00ACFZ,E05000045,Childs Hill,09,Male,2005
80.5,82.9,81.7,Barnet,00ACFZ,E05000045,Childs Hill,09,Female,2005
75.5,78.2,76.9,Barnet,00ACFZ,E05000045,Childs Hill,10,Male,2006
81.0,83.4,82.2,Barnet,00ACFZ,E05000045,Childs Hill,10,Female,2006
76.9,79.5,78.2,Barnet,00ACFZ,E05000045,Childs Hill,11,Male,2007
80.6,83.0,81.8,Barnet,00ACFZ,E05000045,Childs Hill,11,Female,2007
77.5,80.0,78.7,Barnet,00ACFZ,E05000045,Childs Hill,12,Male,2008
80.8,83.3,82.1,Barnet,00ACFZ,E05000045,Childs Hill,12,Female,2008
78.2,80.6,79.4,Barnet,00ACFZ,E05000045,Childs Hill,13,Male,2009
81.4,83.8,82.6,Barnet,00ACFZ,E05000045,Childs Hill,13,Female,2009
78.9,81.3,80.1,Barnet,00ACFZ,E05000045,Childs Hill,14,Male,2010
82.3,84.7,83.5,Barnet,00ACFZ,E05000045,Childs Hill,14,Female,2010
73.8,76.9,75.4,Barnet,00ACGA,E05000046,Colindale,2003,Male,1999
78.6,81.8,80.2,Barnet,00ACGA,E05000046,Colindale,2003,Female,1999
74.4,77.7,76.0,Barnet,00ACGA,E05000046,Colindale,2004,Male,2000
78.6,81.8,80.2,Barnet,00ACGA,E05000046,Colindale,2004,Female,2000
73.9,77.2,75.5,Barnet,00ACGA,E05000046,Colindale,2005,Male,2001
79.3,83.1,81.2,Barnet,00ACGA,E05000046,Colindale,2005,Female,2001
74.7,78.0,76.3,Barnet,00ACGA,E05000046,Colindale,06,Male,2002
80.9,84.7,82.8,Barnet,00ACGA,E05000046,Colindale,06,Female,2002
75.4,78.7,77.0,Barnet,00ACGA,E05000046,Colindale,07,Male,2003
80.6,84.4,82.5,Barnet,00ACGA,E05000046,Colindale,07,Female,2003
75.5,78.8,77.1,Barnet,00ACGA,E05000046,Colindale,08,Male,2004
81.3,85.0,83.2,Barnet,00ACGA,E05000046,Colindale,08,Female,2004
75.9,79.1,77.5,Barnet,00ACGA,E05000046,Colindale,09,Male,2005
81.6,85.3,83.5,Barnet,00ACGA,E05000046,Colindale,09,Female,2005
76.7,80.1,78.4,Barnet,00ACGA,E05000046,Colindale,10,Male,2006
82.5,86.2,84.4,Barnet,00ACGA,E05000046,Colindale,10,Female,2006
78.3,81.9,80.1,Barnet,00ACGA,E05000046,Colindale,11,Male,2007
83.2,86.9,85.0,Barnet,00ACGA,E05000046,Colindale,11,Female,2007
78.7,82.8,80.7,Barnet,00ACGA,E05000046,Colindale,12,Male,2008
84.1,88.0,86.0,Barnet,00ACGA,E05000046,Colindale,12,Female,2008
79.5,84.2,81.8,Barnet,00ACGA,E05000046,Colindale,13,Male,2009
83.8,88.2,86.0,Barnet,00ACGA,E05000046,Colindale,13,Female,2009
80.4,86.9,83.7,Barnet,00ACGA,E05000046,Colindale,14,Male,2010
84.1,88.4,86.2,Barnet,00ACGA,E05000046,Colindale,14,Female,2010
73.5,76.4,74.9,Barnet,00ACGB,E05000047,Coppetts,2003,Male,1999
77.7,80.5,79.1,Barnet,00ACGB,E05000047,Coppetts,2003,Female,1999
73.9,76.8,75.4,Barnet,00ACGB,E05000047,Coppetts,2004,Male,2000
78.3,81.0,79.7,Barnet,00ACGB,E05000047,Coppetts,2004,Female,2000
74.6,77.4,76.0,Barnet,00ACGB,E05000047,Coppetts,2005,Male,2001
78.3,81.1,79.7,Barnet,00ACGB,E05000047,Coppetts,2005,Female,2001
75.3,78.0,76.6,Barnet,00ACGB,E05000047,Coppetts,06,Male,2002
78.9,81.6,80.2,Barnet,00ACGB,E05000047,Coppetts,06,Female,2002
75.2,77.8,76.5,Barnet,00ACGB,E05000047,Coppetts,07,Male,2003
79.5,81.9,80.7,Barnet,00ACGB,E05000047,Coppetts,07,Female,2003
75.7,78.2,77.0,Barnet,00ACGB,E05000047,Coppetts,08,Male,2004
79.9,82.3,81.1,Barnet,00ACGB,E05000047,Coppetts,08,Female,2004
76.4,78.8,77.6,Barnet,00ACGB,E05000047,Coppetts,09,Male,2005
80.0,82.3,81.1,Barnet,00ACGB,E05000047,Coppetts,09,Female,2005
77.0,79.4,78.2,Barnet,00ACGB,E05000047,Coppetts,10,Male,2006
80.4,82.6,81.5,Barnet,00ACGB,E05000047,Coppetts,10,Female,2006
77.1,79.5,78.3,Barnet,00ACGB,E05000047,Coppetts,11,Male,2007
80.3,82.5,81.4,Barnet,00ACGB,E05000047,Coppetts,11,Female,2007
78.2,80.6,79.4,Barnet,00ACGB,E05000047,Coppetts,12,Male,2008
80.7,82.8,81.7,Barnet,00ACGB,E05000047,Coppetts,12,Female,2008
77.9,80.3,79.1,Barnet,00ACGB,E05000047,Coppetts,13,Male,2009
80.8,82.9,81.9,Barnet,00ACGB,E05000047,Coppetts,13,Female,2009
78.8,81.1,80.0,Barnet,00ACGB,E05000047,Coppetts,14,Male,2010
81.1,83.1,82.1,Barnet,00ACGB,E05000047,Coppetts,14,Female,2010
77.8,80.6,79.2,Barnet,00ACGC,E05000048,East Barnet,2003,Male,1999
80.6,83.9,82.2,Barnet,00ACGC,E05000048,East Barnet,2003,Female,1999
77.0,80.0,78.5,Barnet,00ACGC,E05000048,East Barnet,2004,Male,2000
81.7,84.9,83.3,Barnet,00ACGC,E05000048,East Barnet,2004,Female,2000
77.5,80.5,79.0,Barnet,00ACGC,E05000048,East Barnet,2005,Male,2001
81.5,84.5,83.0,Barnet,00ACGC,E05000048,East Barnet,2005,Female,2001
77.6,80.8,79.2,Barnet,00ACGC,E05000048,East Barnet,06,Male,2002
82.1,85.1,83.6,Barnet,00ACGC,E05000048,East Barnet,06,Female,2002
77.7,81.0,79.3,Barnet,00ACGC,E05000048,East Barnet,07,Male,2003
83.2,86.5,84.8,Barnet,00ACGC,E05000048,East Barnet,07,Female,2003
78.5,82.0,80.2,Barnet,00ACGC,E05000048,East Barnet,08,Male,2004
83.2,86.7,85.0,Barnet,00ACGC,E05000048,East Barnet,08,Female,2004
79.0,82.3,80.6,Barnet,00ACGC,E05000048,East Barnet,09,Male,2005
83.3,87.0,85.1,Barnet,00ACGC,E05000048,East Barnet,09,Female,2005
79.0,82.4,80.7,Barnet,00ACGC,E05000048,East Barnet,10,Male,2006
83.5,87.0,85.3,Barnet,00ACGC,E05000048,East Barnet,10,Female,2006
78.9,81.9,80.4,Barnet,00ACGC,E05000048,East Barnet,11,Male,2007
83.3,86.6,85.0,Barnet,00ACGC,E05000048,East Barnet,11,Female,2007
79.5,82.4,80.9,Barnet,00ACGC,E05000048,East Barnet,12,Male,2008
82.9,86.2,84.6,Barnet,00ACGC,E05000048,East Barnet,12,Female,2008
79.7,82.4,81.0,Barnet,00ACGC,E05000048,East Barnet,13,Male,2009
83.6,86.8,85.2,Barnet,00ACGC,E05000048,East Barnet,13,Female,2009
80.3,83.0,81.6,Barnet,00ACGC,E05000048,East Barnet,14,Male,2010
83.9,87.0,85.4,Barnet,00ACGC,E05000048,East Barnet,14,Female,2010
74.0,76.9,75.4,Barnet,00ACGD,E05000049,East Finchley,2003,Male,1999
79.5,82.3,80.9,Barnet,00ACGD,E05000049,East Finchley,2003,Female,1999
74.4,77.2,75.8,Barnet,00ACGD,E05000049,East Finchley,2004,Male,2000
80.1,82.8,81.5,Barnet,00ACGD,E05000049,East Finchley,2004,Female,2000
75.0,77.8,76.4,Barnet,00ACGD,E05000049,East Finchley,2005,Male,2001
80.4,83.1,81.8,Barnet,00ACGD,E05000049,East Finchley,2005,Female,2001
74.6,77.6,76.1,Barnet,00ACGD,E05000049,East Finchley,06,Male,2002
80.6,83.3,82.0,Barnet,00ACGD,E05000049,East Finchley,06,Female,2002
75.8,79.0,77.4,Barnet,00ACGD,E05000049,East Finchley,07,Male,2003
81.3,84.0,82.7,Barnet,00ACGD,E05000049,East Finchley,07,Female,2003
77.5,80.6,79.0,Barnet,00ACGD,E05000049,East Finchley,08,Male,2004
82.7,85.4,84.1,Barnet,00ACGD,E05000049,East Finchley,08,Female,2004
78.2,81.5,79.8,Barnet,00ACGD,E05000049,East Finchley,09,Male,2005
82.7,85.5,84.1,Barnet,00ACGD,E05000049,East Finchley,09,Female,2005
78.6,81.9,80.2,Barnet,00ACGD,E05000049,East Finchley,10,Male,2006
83.3,86.4,84.8,Barnet,00ACGD,E05000049,East Finchley,10,Female,2006
80.4,83.8,82.1,Barnet,00ACGD,E05000049,East Finchley,11,Male,2007
83.7,87.0,85.4,Barnet,00ACGD,E05000049,East Finchley,11,Female,2007
80.4,83.8,82.1,Barnet,00ACGD,E05000049,East Finchley,12,Male,2008
83.7,86.8,85.2,Barnet,00ACGD,E05000049,East Finchley,12,Female,2008
80.4,83.9,82.2,Barnet,00ACGD,E05000049,East Finchley,13,Male,2009
83.3,86.4,84.9,Barnet,00ACGD,E05000049,East Finchley,13,Female,2009
80.3,83.5,81.9,Barnet,00ACGD,E05000049,East Finchley,14,Male,2010
83.8,86.9,85.4,Barnet,00ACGD,E05000049,East Finchley,14,Female,2010
77.9,80.7,79.3,Barnet,00ACGE,E05000050,Edgware,2003,Male,1999
81.3,84.2,82.7,Barnet,00ACGE,E05000050,Edgware,2003,Female,1999
77.6,80.3,79.0,Barnet,00ACGE,E05000050,Edgware,2004,Male,2000
81.5,84.4,83.0,Barnet,00ACGE,E05000050,Edgware,2004,Female,2000
77.2,80.2,78.7,Barnet,00ACGE,E05000050,Edgware,2005,Male,2001
81.5,84.2,82.9,Barnet,00ACGE,E05000050,Edgware,2005,Female,2001
77.5,80.5,79.0,Barnet,00ACGE,E05000050,Edgware,06,Male,2002
82.6,85.4,84.0,Barnet,00ACGE,E05000050,Edgware,06,Female,2002
78.4,81.5,79.9,Barnet,00ACGE,E05000050,Edgware,07,Male,2003
83.0,85.8,84.4,Barnet,00ACGE,E05000050,Edgware,07,Female,2003
78.4,81.3,79.9,Barnet,00ACGE,E05000050,Edgware,08,Male,2004
83.2,86.0,84.6,Barnet,00ACGE,E05000050,Edgware,08,Female,2004
79.1,82.2,80.7,Barnet,00ACGE,E05000050,Edgware,09,Male,2005
83.0,85.7,84.4,Barnet,00ACGE,E05000050,Edgware,09,Female,2005
80.1,83.3,81.7,Barnet,00ACGE,E05000050,Edgware,10,Male,2006
83.4,86.5,84.9,Barnet,00ACGE,E05000050,Edgware,10,Female,2006
81.5,84.8,83.1,Barnet,00ACGE,E05000050,Edgware,11,Male,2007
83.8,87.4,85.6,Barnet,00ACGE,E05000050,Edgware,11,Female,2007
81.6,85.0,83.3,Barnet,00ACGE,E05000050,Edgware,12,Male,2008
84.3,88.4,86.4,Barnet,00ACGE,E05000050,Edgware,12,Female,2008
82.2,85.8,84.0,Barnet,00ACGE,E05000050,Edgware,13,Male,2009
84.9,89.1,87.0,Barnet,00ACGE,E05000050,Edgware,13,Female,2009
82.3,85.6,84.0,Barnet,00ACGE,E05000050,Edgware,14,Male,2010
85.3,89.7,87.5,Barnet,00ACGE,E05000050,Edgware,14,Female,2010
79.4,82.5,80.9,Barnet,00ACGF,E05000051,Finchley Church End,2003,Male,1999
84.6,87.3,85.9,Barnet,00ACGF,E05000051,Finchley Church End,2003,Female,1999
78.9,81.9,80.4,Barnet,00ACGF,E05000051,Finchley Church End,2004,Male,2000
83.9,86.5,85.2,Barnet,00ACGF,E05000051,Finchley Church End,2004,Female,2000
79.2,82.4,80.8,Barnet,00ACGF,E05000051,Finchley Church End,2005,Male,2001
83.4,86.0,84.7,Barnet,00ACGF,E05000051,Finchley Church End,2005,Female,2001
80.5,83.4,81.9,Barnet,00ACGF,E05000051,Finchley Church End,06,Male,2002
83.9,86.8,85.4,Barnet,00ACGF,E05000051,Finchley Church End,06,Female,2002
81.0,83.9,82.4,Barnet,00ACGF,E05000051,Finchley Church End,07,Male,2003
84.6,87.7,86.1,Barnet,00ACGF,E05000051,Finchley Church End,07,Female,2003
80.8,83.8,82.3,Barnet,00ACGF,E05000051,Finchley Church End,08,Male,2004
